Head_x,Head_y,Head_z,Head_error,Head_ncams,Head_score,ThoraxAbdomenJunction_x,ThoraxAbdomenJunction_y,ThoraxAbdomenJunction_z,ThoraxAbdomenJunction_error,ThoraxAbdomenJunction_ncams,ThoraxAbdomenJunction_score,AbdomenTip_x,AbdomenTip_y,AbdomenTip_z,AbdomenTip_error,AbdomenTip_ncams,AbdomenTip_score,RightWingHinge_x,RightWingHinge_y,RightWingHinge_z,RightWingHinge_error,RightWingHinge_ncams,RightWingHinge_score,RightWingHingeBase_x,RightWingHingeBase_y,RightWingHingeBase_z,RightWingHingeBase_error,RightWingHingeBase_ncams,RightWingHingeBase_score,RightWingLeadingEdge_x,RightWingLeadingEdge_y,RightWingLeadingEdge_z,RightWingLeadingEdge_error,RightWingLeadingEdge_ncams,RightWingLeadingEdge_score,RightWingTip_x,RightWingTip_y,RightWingTip_z,RightWingTip_error,RightWingTip_ncams,RightWingTip_score,RightWingTrailingEdge_x,RightWingTrailingEdge_y,RightWingTrailingEdge_z,RightWingTrailingEdge_error,RightWingTrailingEdge_ncams,RightWingTrailingEdge_score,LeftWingHinge_x,LeftWingHinge_y,LeftWingHinge_z,LeftWingHinge_error,LeftWingHinge_ncams,LeftWingHinge_score,LeftWingHingeBase_x,LeftWingHingeBase_y,LeftWingHingeBase_z,LeftWingHingeBase_error,LeftWingHingeBase_ncams,LeftWingHingeBase_score,LeftWingLeadingEdge_x,LeftWingLeadingEdge_y,LeftWingLeadingEdge_z,LeftWingLeadingEdge_error,LeftWingLeadingEdge_ncams,LeftWingLeadingEdge_score,LeftWingTip_x,LeftWingTip_y,LeftWingTip_z,LeftWingTip_error,LeftWingTip_ncams,LeftWingTip_score,LeftWingTrailingEdge_x,LeftWingTrailingEdge_y,LeftWingTrailingEdge_z,LeftWingTrailingEdge_error,LeftWingTrailingEdge_ncams,LeftWingTrailingEdge_score,FlowerLeft_x,FlowerLeft_y,FlowerLeft_z,FlowerLeft_error,FlowerLeft_ncams,FlowerLeft_score,FlowerTop_x,FlowerTop_y,FlowerTop_z,FlowerTop_error,FlowerTop_ncams,FlowerTop_score,FlowerRight_x,FlowerRight_y,FlowerRight_z,FlowerRight_error,FlowerRight_ncams,FlowerRight_score,M_00,M_01,M_02,M_10,M_11,M_12,M_20,M_21,M_22,center_0,center_1,center_2,fnum
11.806604810174928,-9.497501331136334,959.3576496991867,44.05362013024723,3.0,0.9999027252197266,9.35139914423662,8.960265208979704,947.7830264178135,44.6296053143204,3.0,0.9998528957366943,8.384870327135227,33.31707199393628,935.3233015310904,45.83775574116035,3.0,0.999893307685852,17.075262633372663,-2.1425384410079666,954.1500604650753,45.59137539169734,3.0,0.9998629093170166,15.940139083921327,4.791797362013562,950.3968534823033,43.570385881931436,3.0,0.9964469075202942,37.9631785898208,-5.326880069027769,958.8464364178309,55.287919114880914,3.0,0.9844517707824707,63.72419872874487,-3.650771061020724,972.4887189016846,59.083498840948096,3.0,0.9993940591812134,41.48366225780409,10.476703874511383,966.7464314407388,62.48355238443747,3.0,0.9481826424598694,3.8067321420227955,-2.660669696760495,954.7630822349793,47.74684249724233,3.0,0.9996248483657837,3.87232518992072,4.662561847493722,951.9746932183338,46.25777279753451,3.0,0.9995299577713013,-14.952993439488521,-8.27319354887249,964.5460359494667,59.912832411495195,3.0,0.981984555721283,-37.0008195579672,-6.163283956096213,984.8999963785078,63.84703898179217,3.0,0.9988043308258057,-19.24752431792109,9.468600212472968,976.9493274328078,51.98667750292223,3.0,0.9878280162811279,4.968609148640181,-33.80394190736285,976.2317043990613,42.76898227197065,3.0,0.9996942281723022,14.119812338439333,-38.92453183486675,975.8248667409719,43.16279012103536,3.0,0.9997658133506775,24.22131574498068,-35.97646264100303,976.0681453580028,42.235099940707656,3.0,0.9997997879981995,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
11.809042830168659,-9.500888482884456,959.4058958019612,43.93379666821977,3.0,0.9998375177383423,9.39376555691923,8.999644528558457,947.8084386737323,44.50945349657598,3.0,0.9998668432235718,8.440820823897388,33.33040256127897,935.2548582763893,45.4155677068361,3.0,0.9998750686645508,17.07376159073127,-2.1042341316578406,953.9431157002606,44.94487303292082,3.0,0.999575674533844,15.898370591562838,4.835369082016536,950.2991134206877,43.10373706540102,3.0,0.9978985786437988,39.24504922202148,-2.056625268882316,958.0946750882475,50.65356563785955,3.0,0.9441775679588318,64.02241448261319,-2.33080061822035,972.3543217021956,58.37386287873043,3.0,0.9991305470466614,40.612742430278544,12.956115019114005,964.5246296874315,50.374986757728514,3.0,0.8811482787132263,3.831352797546739,-2.5143109016388085,954.6526579579053,47.33639871972093,3.0,0.9993818998336792,3.9593280112798195,4.716029551178171,951.9090422831846,45.95824216780375,3.0,0.9996131062507629,-15.447230724322393,-5.073239739404876,962.3728924880995,51.232773139293386,3.0,0.9345888495445251,-38.43174780835319,-4.506892293863179,984.8613680985574,58.1024531756446,3.0,0.9934912323951721,-17.358905139019505,12.166786229227998,975.9118873044723,43.29802843525919,3.0,0.9673898816108704,5.008636918924098,-33.75804611102466,976.2870846299943,42.546950162127345,3.0,0.9997236132621765,14.134170381329483,-38.92050746082244,975.8258505547234,43.147889333573396,3.0,0.999767005443573,24.221274265907756,-35.96429841078834,976.0733387472275,42.24071056196099,3.0,0.9997255206108093,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
11.810056360105675,-9.502356025201783,959.4281159085862,43.87842686916186,3.0,0.9998313188552856,9.395281281541608,8.998292865907322,947.837346757977,44.438874176992535,3.0,0.9998655319213867,8.524312021369044,33.35156096914773,935.36251720084,45.11676019327238,3.0,0.9998695850372314,17.04264948384911,-2.0312370687262704,953.3832777554098,42.977133621115854,3.0,0.9996086955070496,15.85052399032364,4.876012231030366,950.412845828348,42.7212758375074,3.0,0.9987704157829285,40.06480446089496,0.29129233884396244,956.5068125205776,44.2232118779938,3.0,0.9324106574058533,66.76349354617183,3.4150951722484004,970.2142717610058,49.20136708774618,3.0,0.9990512728691101,41.1466305209082,14.074774425645058,963.4915886265343,45.6983715785917,3.0,0.8690667152404785,4.01198051149021,-2.37645615009721,954.4030175244038,46.414673769858354,3.0,0.9994435906410217,3.948547572458732,4.735042825043193,951.9626516327663,45.58597823217011,3.0,0.9994920492172241,-19.396719210938983,0.9712158708249343,964.1315671591278,41.88651989125106,3.0,0.8873299360275269,-39.81942583192469,1.9593544575437918,983.3198599681676,47.32151495403027,3.0,0.9989866614341736,-17.931377933366633,12.85474727956455,975.1905028454009,39.20432292394696,3.0,0.9514437317848206,5.0263155423846095,-33.729151339839106,976.3031621718154,42.52249968617784,3.0,0.9997226595878601,14.13467542571076,-38.90775346618852,975.850593783217,43.079557314802,3.0,0.9997809529304504,24.22179996155579,-35.960427045237886,976.0835209799483,42.2217924499675,3.0,0.999772846698761,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
11.762103352091325,-9.640056728526144,959.5877152918895,44.13208198464911,3.0,0.9999071359634399,9.395200877591593,8.989248162990602,947.8347586105095,44.433098107200856,3.0,0.999809205532074,8.594735095086614,33.33395793822399,935.3588330941259,45.14499938803957,3.0,0.9998548030853271,16.83506646703244,-2.187272128716496,953.3285190431341,42.942512458691404,3.0,0.9998501539230347,15.787708059568361,4.716298617821793,950.4319692714498,42.91144915262578,3.0,0.9990873336791992,39.923924664395756,2.9244472784235596,948.999266951163,47.32529927321389,3.0,0.9624814391136169,66.03089899525924,8.986021324913345,956.1673322472078,51.60194386938864,3.0,0.9994020462036133,40.887244275728214,15.162437028043561,962.9460947060793,46.46182536696082,3.0,0.9845245480537415,4.01341112214855,-2.4396800390072646,954.3841086441818,46.37255468234283,3.0,0.9992916584014893,3.9935182347146476,4.694893173484455,951.8654941565821,45.792542626340264,3.0,0.999591052532196,-20.304901735870722,3.682120816482561,957.2848103178776,42.48520968584247,3.0,0.9705255031585693,-44.08609605528092,8.237366082761545,970.6987217155134,50.33445247468617,3.0,0.9977267384529114,-18.074073249588476,15.170267862039045,972.1408477330933,46.20695013215042,3.0,0.9994639754295349,5.035427599416977,-33.72096426785419,976.3273721537302,42.46489697485089,3.0,0.9997451901435852,14.134826534726086,-38.90354146349489,975.855771217613,43.07349663783632,3.0,0.9997429251670837,24.225939724853845,-35.96319501719883,976.0779479523893,42.221719270482176,3.0,0.9998016953468323,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
11.702000200231495,-9.649827608679068,960.062525932739,44.17004258672336,3.0,0.9999290704727173,9.43682730322485,9.008092346961027,948.1442660888379,44.541962938275276,3.0,0.9998250603675842,8.674749857813636,33.439999754735574,935.7369597417934,45.098746686809555,3.0,0.9998353719711304,16.58424526976018,-2.355854108464433,953.2779957163166,42.92473182038068,3.0,0.9994692206382751,15.582433824468636,4.63797654776486,950.4239535762657,42.0637148947541,3.0,0.999058187007904,38.39134555925274,4.078859197666623,940.9446777178065,47.5284099859068,3.0,0.9578438997268677,65.21046707311902,10.020470057932798,937.5412402184096,49.80319714351547,3.0,0.9972311854362488,40.31158024342586,15.840119628680483,954.8578585858057,46.69010230647556,3.0,0.999664306640625,4.035685613635376,-2.4854823839592792,954.3683196655003,46.41417505167998,3.0,0.9996384382247925,4.023701562565142,4.651359156347625,951.8378124599316,45.83802803044862,3.0,0.9997493624687195,-19.811535862580453,4.297934272597293,947.7351509538033,38.12332080698073,3.0,0.9196738004684448,-43.43323479079562,8.94864446744617,951.6435947962909,50.000706597809504,3.0,0.996236264705658,-19.43457534007202,15.9975501615189,962.7471539129607,46.63409828913287,3.0,0.9993013143539429,5.044659453433033,-33.71951282973925,976.3193950308008,42.4284479138571,3.0,0.9997294545173645,14.129496102735004,-38.90669526419139,975.8593164240912,43.07549146435188,3.0,0.999832034111023,24.24956371039499,-35.98905932236237,976.0680472144707,42.309837794635534,3.0,0.9996955394744873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
11.70251203327823,-9.672125954339016,960.4935430473017,43.94499224816721,3.0,0.9999121427536011,9.46999978347162,9.103516297254336,948.5655614398052,44.6390306156431,3.0,0.9998573064804077,8.748961981196619,33.49770890984426,936.2672270988901,44.700313838688174,3.0,0.999914288520813,16.279197905937806,-2.418440561649477,953.749348414898,42.27619191497565,3.0,0.9997468590736389,15.361637627284825,4.488369261506657,950.5376716769836,42.06013966297975,3.0,0.9992637038230896,33.187035783706875,3.046031955115599,932.4351034710022,49.63967228495162,3.0,0.9144603610038757,55.77231600174697,9.375631216634769,919.6701136471264,49.6147572868826,3.0,0.9977914094924927,40.18312405772452,16.169001861340554,945.0986107989389,46.643030123473615,3.0,0.9988640546798706,4.204592131299664,-2.4692811034522024,954.869272337431,47.31076087200668,3.0,0.9996654987335205,4.244550255604962,4.63550391560531,951.6666569162853,45.34635436739027,3.0,0.9998676776885986,-17.475663838917423,3.586324456845269,939.0534953341471,41.302805238560474,3.0,0.9679204225540161,-42.7170430306588,9.626580243291814,932.8769202025783,45.820965626963726,3.0,0.9956942796707153,-19.189738458849884,16.33802140158052,951.9376959544381,45.64828704794027,3.0,0.9534615278244019,5.032705876771148,-33.72349172425158,976.3182711856431,42.380833148609014,3.0,0.9997139573097229,14.140337932520941,-38.90829224816753,975.8504704025213,43.026948211822344,3.0,0.999721109867096,24.24977161479688,-35.990434011979794,976.0732448055275,42.29533697755709,3.0,0.9997498393058777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
11.703874595019936,-9.562182305430959,960.7564478329336,43.71872845002988,3.0,0.999929666519165,9.611809950773651,9.21088520153768,948.8866862760399,44.29840643468756,3.0,0.9999055862426758,8.877553063403537,33.72725283300805,936.8877388371311,44.71691708860687,3.0,0.9759490489959717,16.158606141550305,-2.3316711700221475,954.06150173484,41.45298222483322,3.0,0.9996522665023804,14.832404988735494,4.771347429368801,950.7690949087623,41.622834605997106,3.0,0.9994354844093323,26.736456797570476,-0.8368455393406509,931.174877906105,52.59556293292246,3.0,0.9706974029541016,42.28928057640008,6.367212638384237,907.4054273543319,49.9495265290908,3.0,0.9986771941184998,36.34827471917332,14.385975893582753,934.8583878251003,48.889988523351526,3.0,0.9648154377937317,4.386071275023739,-2.5385134808162486,955.1698494571925,47.75799516543725,3.0,0.9996017813682556,4.892229292479517,4.59299261547893,951.4980590747888,44.86826600229699,3.0,0.9994018077850342,-12.632124020146508,-2.0833808814198003,936.0145368029989,42.27418348363894,3.0,0.9635791778564453,-33.391240564740535,5.75111199768115,918.5198083786717,44.526518039509575,3.0,0.9952477812767029,-18.86200382817259,16.669346442223727,942.668187266496,41.70115242928094,3.0,0.986336886882782,5.02679465745556,-33.71054388534201,976.3147098179702,42.36802918628032,3.0,0.9997469782829285,14.147668100066458,-38.90665982762549,975.8543720677333,43.04132133343983,3.0,0.9997124075889587,24.25117144006247,-35.98816681945708,976.0621684704855,42.266375032843804,3.0,0.9998012185096741,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
11.724435983385447,-9.52572644521254,960.9784648078214,43.49432424647134,3.0,0.9999284744262695,9.674470656747255,9.432998341727743,949.271004303833,43.91850889827822,3.0,0.9998251795768738,9.039581098103088,33.98619771963367,938.6298969575514,42.41134004933263,3.0,0.9719361662864685,16.164600406328503,-2.340136418756773,954.1903208997468,41.163814029682726,3.0,0.9995782971382141,14.799749565867351,4.726556366336244,950.8150750782092,41.32363955884589,3.0,0.9993419051170349,26.189520551402858,-3.4458805132717183,930.4824531359534,50.18909047381413,3.0,0.9754267930984497,40.07680633068024,0.26604477074509275,905.7066663534002,50.34515912435853,3.0,0.945027768611908,28.23426959622326,13.595200289869135,929.1189511753565,47.49766269164857,3.0,0.9823602437973022,4.401795854965834,-2.5224776155291933,955.3477133818509,47.523679181579816,3.0,0.9994506239891052,5.055687630630984,4.649404281584139,951.450819482655,44.50094795293373,3.0,0.9989746809005737,-11.677520151470281,-3.7108392185672874,935.5445455937877,39.591583919397465,3.0,0.9860785603523254,-29.875641304578142,-2.625924701997028,914.7880634175676,48.62412922298262,3.0,0.9941908717155457,-14.30804554952006,13.676989234371764,936.5965978085337,49.67239090056703,3.0,0.8788793683052063,5.028797618369972,-33.71264196910029,976.3144646323038,42.3465342401685,3.0,0.9997323155403137,14.151258796504603,-38.88196074857905,975.8625330631412,43.052140174615566,3.0,0.9997130036354065,24.249693854554163,-35.98701411241835,976.0672104833321,42.24881379452153,3.0,0.999786913394928,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
11.710801457996881,-9.329675605065948,961.2270344415336,43.12716802494369,3.0,0.999962329864502,9.684013950361987,9.42868618372943,949.3885962842188,44.03581722716714,3.0,0.9997928738594055,9.22888337390154,34.31908268450312,939.1618891944189,42.87821539309831,3.0,0.9544071555137634,16.154085808602083,-2.0006115325166984,954.6157331623243,41.69990867691566,3.0,0.999758780002594,14.797556621657042,4.827721093653341,950.9134182394633,41.41952069777992,3.0,0.9994064569473267,26.22374359569775,-3.514372628179957,931.6379810831613,48.53584930863354,3.0,0.9829919934272766,40.07996927437168,-3.099433079217442,904.8727212057105,47.995416413037084,3.0,0.9994233846664429,27.57263099194925,11.548334065835851,928.2039045078498,47.06407225016839,3.0,0.9860784411430359,4.413190329706329,-2.2973555573640407,955.9752056490121,46.88332021824382,3.0,0.999081015586853,5.059213661011797,4.694405984302513,951.5756731466215,44.26192678371018,3.0,0.9993316531181335,-12.268233349677399,-4.355979572959597,935.5438177668914,39.453513156746745,3.0,0.9481220245361328,-29.84319474572802,-3.3830971172531963,914.5917430558347,48.395803037727866,3.0,0.9901928901672363,-13.24882525727343,11.25568769428613,933.0922566332641,44.568143934379314,3.0,0.9573999047279358,5.028863352106834,-33.715665611590246,976.3134464795959,42.34466561038886,3.0,0.999737560749054,14.14606825986374,-38.86947743490491,975.8641099984737,43.07581304450648,3.0,0.9996848106384277,24.243223700850052,-35.983703674853956,976.063839430533,42.251885907930294,3.0,0.9997954964637756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
11.703317693595219,-9.263976466068058,961.2661536041188,43.198561769570254,3.0,0.9999494552612305,9.710786698160975,9.446683284071696,949.3929413103352,44.015985747632364,3.0,0.999871015548706,9.312346737416433,34.26897492341453,939.1412156800998,43.016301226370985,3.0,0.9945701956748962,16.429345928713623,-1.885540983623806,954.7419832387391,42.37055320202224,3.0,0.9998385906219482,14.900614113507208,4.966343771865804,951.0054097057316,41.554395765207765,3.0,0.9995393753051758,29.41611900990128,-3.2350805899969677,934.516697524851,47.99766047285156,3.0,0.9741830229759216,40.39798843301737,-3.422160267495361,906.1901975457062,44.719599268803925,3.0,0.9983695149421692,27.580266977715794,10.650076212205821,927.9652011377519,46.44349576524883,3.0,0.9395892024040222,4.349737430313141,-2.0362570786799763,956.2357181398784,46.501880733319815,3.0,0.9989978671073914,4.9488803501400485,4.7193913729277845,951.6380716445004,44.072805432258214,3.0,0.9993579983711243,-14.333389384284754,-4.703428979276266,940.0473496962941,41.68483254626158,3.0,0.9073373675346375,-31.249858568792014,-5.05585038625934,915.2531890698734,45.72838758873208,3.0,0.9979488253593445,-13.256143479370012,10.592531070927052,932.9089506713389,44.30651783569416,3.0,0.9808865189552307,5.033188540954385,-33.71425710997197,976.3582675695812,42.4420578668508,3.0,0.9997227787971497,14.136127036792265,-38.875374989014134,975.8589912989794,43.08042334946949,3.0,0.9996551275253296,24.235795769301497,-35.985865443667684,976.0619065957509,42.23752436446325,3.0,0.9997885823249817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
