above top_x,above top_y,above top_z,above top_error,above top_ncams,above top_score,above middle_x,above middle_y,above middle_z,above middle_error,above middle_ncams,above middle_score,above bottom_x,above bottom_y,above bottom_z,above bottom_error,above bottom_ncams,above bottom_score,below top_x,below top_y,below top_z,below top_error,below top_ncams,below top_score,below middle_x,below middle_y,below middle_z,below middle_error,below middle_ncams,below middle_score,below bottom_x,below bottom_y,below bottom_z,below bottom_error,below bottom_ncams,below bottom_score,M_00,M_01,M_02,M_10,M_11,M_12,M_20,M_21,M_22,center_0,center_1,center_2,fnum
55.8599555774039,-50.71543753730959,905.1844179270706,2.211467899501407,3.0,,55.546749957617166,-37.47035562265778,908.0684720686544,2.173940618206107,3.0,,54.7435565667557,-21.36528983881133,911.7386471839221,1.6832046175149145,3.0,,53.995735361813246,-0.6370416683272013,916.1683688093289,1.8719441363325238,3.0,,53.541380077324916,15.27648594959159,919.4056488653404,1.2964071663584127,3.0,,53.06713359081439,35.5759578975125,923.9260750475893,1.0601996070747781,3.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
56.09734860133508,-50.94548805223791,904.7275128398462,1.4652048778441296,3.0,,55.33188880531698,-36.90808106206337,907.8838646461072,0.5315447572341028,3.0,,54.82412430193854,-21.369369538244243,911.44793154944,1.838739326108427,3.0,,53.96353175934234,-0.6581357290699973,915.9908127815822,0.23359862235420048,3.0,,53.40667659564602,14.926311245383175,919.3259454738126,0.9828087839869178,3.0,,53.28384261738496,36.02778149642684,923.8637584653549,1.2003534062548882,3.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
55.956563847951124,-50.28862690526326,904.9009786892187,0.7566231867320684,3.0,,55.66942799707008,-37.22388338784966,907.7211914771697,1.1089832570274727,3.0,,54.89883752892007,-21.161673561352952,911.710030349078,1.6191401696792207,3.0,,54.502904523740234,-0.6198906090946266,915.8868483263178,1.1615626678130564,3.0,,53.696593953943776,16.458018286702043,919.549666785799,1.2154393136615027,3.0,,53.67112798836249,35.85787343316704,923.6612015427274,0.92040852463645,3.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
56.00735416845754,-50.7816138820058,904.4206761078154,3.0634988421799245,3.0,,55.708487803319144,-37.18670939457141,907.668782911448,1.2551714811110501,3.0,,55.310500619343074,-20.812418827226594,911.485522689157,1.049749911211175,3.0,,54.40201248687217,-0.3197468742892223,915.695059559967,1.47202325030917,3.0,,54.003874562963034,15.113348552223801,919.2658160714726,1.7205164715201395,3.0,,53.48460476695498,35.39355193922444,923.4248853841584,1.9294696077247673,3.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
56.399777118222005,-50.69438879962406,904.733056955155,2.077346279637807,3.0,,55.88162358154663,-37.06065901060151,907.9664850847278,1.290799784336085,3.0,,55.158697521135274,-21.490575777678238,911.3953740122672,2.0759059907930455,3.0,,54.90419756862836,-0.4532050154050803,915.6559155966744,2.6311266984228765,3.0,,54.34423683281424,15.5322231909088,919.239310848987,2.431874220688813,3.0,,53.816863414669484,35.658399884529715,923.3211950857287,0.5191555101695889,3.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
